caseid,race,vote2020,faminc,fips,wait,land_area,county_name,state,county_pop,income_county,region
1242838273,2,"2","9",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1245133379,1,"2","7",39099,"4",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1244422771,1,"2","8",39099,"5",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1238539175,1,"1","6",39099,"1",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1239667567,1,"3","4",39099,"3",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1242413145,1,"2","8",39099,"1",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1250730357,1,"1","97",39099,"3",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1242883807,1,"1","97",39099,"3",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1235973525,1,"5","10",39099,"3",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1247928743,1,"1","97",39099,"1",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1245423929,1,"1","97",39099,"1",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1255889197,1,"1","5",39099,"1",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1247230635,1,"1","8",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1242841069,1,"1","97",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1239886561,1,"1","4",39099,"3",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1240785801,1,"1","9",39099,"1",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1242358227,1,"2","12",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1255813389,1,"1","9",39099,"4",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1236561031,1,"2","5",39099,"3",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1248119173,1,"1","3",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1237571559,2,"2","4",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1251759485,1,"1","13",39099,"3",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1242594689,1,"1","8",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1247704253,1,"1","4",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1237404759,1,"1","7",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1232899719,1,"2","10",39099,"2",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1239428779,2,"2","1",39099,"3",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1240326325,1,"1","6",39099,"1",411.5059,"Mahoning County","Ohio",231064,43.097,"MW"
1232918489,1,"1","2",39101,"1",403.75742,"Marion County","Ohio",65344,38.252,"MW"
1236987011,1,"2","4",39101,"1",403.75742,"Marion County","Ohio",65344,38.252,"MW"
1241234509,1,"1","2",39101,"1",403.75742,"Marion County","Ohio",65344,38.252,"MW"
1239753377,1,"1","2",39101,"1",403.75742,"Marion County","Ohio",65344,38.252,"MW"
1240169945,1,"1","2",39101,"2",403.75742,"Marion County","Ohio",65344,38.252,"MW"
1241122759,1,"2","10",39101,"2",403.75742,"Marion County","Ohio",65344,38.252,"MW"
1238882571,1,"1","4",39101,"1",403.75742,"Marion County","Ohio",65344,38.252,"MW"
1236960195,1,"1","2",39101,"1",403.75742,"Marion County","Ohio",65344,38.252,"MW"
1247262251,1,"1","1",39103,"4",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1244228873,1,"2","1",39103,"1",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1248111621,1,"1","9",39103,"1",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1242501473,1,"2","11",39103,"5",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1245118711,1,"2","14",39103,"4",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1242571635,1,"2","9",39103,"1",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1243070537,1,"1","9",39103,"1",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1236717559,1,"1","13",39103,"3",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1243708933,1,"1","9",39103,"3",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1240040373,1,"1","8",39103,"3",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1236114513,1,"1","11",39103,"3",421.39442,"Medina County","Ohio",177257,55.691,"MW"
1241654887,1,"5","3",39105,"3",430.10155,"Meigs County","Ohio",23160,34.067,"MW"
1253520071,1,"1","5",39105,"3",430.10155,"Meigs County","Ohio",23160,34.067,"MW"
1251796087,1,"1","2",39105,"4",430.10155,"Meigs County","Ohio",23160,34.067,"MW"
1248937561,1,"1","5",39109,"2",406.50997,"Miami County","Ohio",104800,47.552,"MW"
1245006287,1,"1","3",39109,"1",406.50997,"Miami County","Ohio",104800,47.552,"MW"
1239939295,1,"1","3",39109,"2",406.50997,"Miami County","Ohio",104800,47.552,"MW"
1235538977,1,"1","6",39109,"1",406.50997,"Miami County","Ohio",104800,47.552,"MW"
1236351345,1,"5","3",39109,"4",406.50997,"Miami County","Ohio",104800,47.552,"MW"
1235034473,1,"1","97",39109,"3",406.50997,"Miami County","Ohio",104800,47.552,"MW"
1257422369,1,"1","6",39111,"1",455.72326,"Monroe County","Ohio",14090,34.665,"MW"
1238171125,1,"1","12",39113,"4",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1237847527,1,"1","97",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1238115513,6,"1","9",39113,"5",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1241489963,1,"1","1",39113,"2",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1236782635,1,"1","8",39113,"4",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1241894513,1,"2","9",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1244083771,1,"1","10",39113,"5",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1242309933,1,"1","5",39113,"2",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1236892125,1,"1","4",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1245560505,2,"2","4",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1235351309,1,"2","7",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1240179343,2,"2","10",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1243246405,2,"2","11",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1254242613,1,"2","2",39113,"4",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1237560747,1,"1","97",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1240505927,1,"2","3",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1243765899,1,"1","12",39113,"4",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1240588317,1,"5","8",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1241513085,2,"2","1",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1247039381,1,"1","11",39113,"4",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1236328905,1,"1","7",39113,"4",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1239756643,1,"1","9",39113,"5",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1237119267,1,"1","10",39113,"2",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1245197401,1,"1","2",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1247684797,2,"2","7",39113,"4",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1240570289,1,"1","9",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1235654381,1,"2","10",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1238253003,5,"1","5",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1240402499,1,"2","8",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1238171435,1,"2","8",39113,"2",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1237390791,1,"1","6",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1239328711,1,"1","7",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1249678527,1,"1","5",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1237847521,1,"1","9",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1239742091,1,"2","10",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1240227387,1,"2","8",39113,"1",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1240323195,1,"1","9",39113,"4",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1243801305,1,"2","8",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1236951881,1,"1","97",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1247682939,1,"2","4",39113,"3",461.49074,"Montgomery County","Ohio",532034,46.891,"MW"
1238937933,6,"2","9",39115,"1",416.42598,"Morgan County","Ohio",14702,33.18,"MW"
1240569109,1,"1","3",39115,"1",416.42598,"Morgan County","Ohio",14702,33.18,"MW"
1241741557,6,"2","8",39117,"1",406.13356,"Morrow County","Ohio",34976,38.666,"MW"
1242966301,1,"1","11",39117,"1",406.13356,"Morrow County","Ohio",34976,38.666,"MW"
1238217431,1,"1","8",39117,"1",406.13356,"Morrow County","Ohio",34976,38.666,"MW"
1242000749,1,"2","2",39119,"3",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1249356923,7,"5","3",39119,"2",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1235513395,1,"1","5",39119,"1",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1239020563,1,"5","2",39119,"2",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1245384895,1,"1","5",39119,"1",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1242525707,1,"1","6",39119,"1",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1242049803,1,"1","8",39119,"3",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1242984223,1,"1","97",39119,"2",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1241083437,1,"2","8",39119,"1",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1236236315,1,"5","4",39119,"1",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1253921015,1,"1","2",39119,"2",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1239034993,1,"2","2",39119,"1",664.54393,"Muskingum County","Ohio",86076,40.614,"MW"
1240042107,1,"1","5",39123,"3",254.73897,"Ottawa County","Ohio",40709,51.637,"MW"
1232924587,1,"1","12",39123,"3",254.73897,"Ottawa County","Ohio",40709,51.637,"MW"
1242367771,1,"2","2",39123,"2",254.73897,"Ottawa County","Ohio",40709,51.637,"MW"
1235734221,1,"1","3",39125,"3",416.43484,"Paulding County","Ohio",18872,41.032,"MW"
1239680879,1,"2","3",39127,"2",407.93407,"Perry County","Ohio",35985,37.187,"MW"
1241206185,1,"1","9",39127,"2",407.93407,"Perry County","Ohio",35985,37.187,"MW"
1237522811,1,"1","97",39127,"2",407.93407,"Perry County","Ohio",35985,37.187,"MW"
1245230115,1,"2","8",39127,"2",407.93407,"Perry County","Ohio",35985,37.187,"MW"
1235864511,1,"1","7",39127,"1",407.93407,"Perry County","Ohio",35985,37.187,"MW"
1242822279,1,"1","5",39129,"1",501.23633,"Pickaway County","Ohio",57420,41.131,"MW"
1236842639,1,"1","7",39129,"1",501.23633,"Pickaway County","Ohio",57420,41.131,"MW"
1245059547,1,"1","7",39129,"1",501.23633,"Pickaway County","Ohio",57420,41.131,"MW"
1240014203,1,"2","9",39131,"2",440.28176,"Pike County","Ohio",28214,37.443,"MW"
1247683087,1,"2","9",39133,"4",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1249308707,6,"1","9",39133,"4",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1243748527,1,"1","11",39133,"4",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1232537671,1,"2","3",39133,"1",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1240536133,2,"2","2",39133,"3",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1238029379,1,"1","97",39133,"2",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1255215483,1,"2","3",39133,"6",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1242468343,1,"1","6",39133,"4",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1255963625,1,"1","5",39133,"2",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1245833641,1,"1","3",39133,"4",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1236750089,1,"1","1",39133,"1",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1237401325,1,"1","5",39133,"4",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1237004439,1,"1","97",39133,"4",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1245065349,1,"2","11",39133,"4",487.40382,"Portage County","Ohio",162644,44.055,"MW"
1237522409,1,"2","3",39135,"3",424.22638,"Preble County","Ohio",41207,40.607,"MW"
1242896533,1,"2","11",39135,"1",424.22638,"Preble County","Ohio",41207,40.607,"MW"
1239357451,1,"1","7",39135,"1",424.22638,"Preble County","Ohio",41207,40.607,"MW"
1246333065,1,"1","5",39135,"2",424.22638,"Preble County","Ohio",41207,40.607,"MW"
1247065591,1,"2","3",39137,"3",482.54416,"Putnam County","Ohio",33969,50.059,"MW"
1244642349,1,"1","10",39137,"2",482.54416,"Putnam County","Ohio",33969,50.059,"MW"
1245155569,1,"2","9",39139,"1",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1254345901,1,"2","7",39139,"2",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1240599845,1,"2","97",39139,"3",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1252761297,1,"2","3",39139,"3",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1245838653,1,"1","5",39139,"3",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1242564999,1,"1","2",39139,"1",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1239594481,1,"2","6",39139,"2",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1255813601,1,"2","6",39139,"4",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1248323799,1,"2","10",39139,"4",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1252571685,1,"3","97",39139,"2",495.1969,"Richland County","Ohio",121324,39.234,"MW"
1243609565,1,"1","8",39141,"2",689.18722,"Ross County","Ohio",77051,36.941,"MW"
1245919003,1,"1","4",39141,"3",689.18722,"Ross County","Ohio",77051,36.941,"MW"
1237748857,1,"1","3",39141,"2",689.18722,"Ross County","Ohio",77051,36.941,"MW"
1247685207,3,"1","1",39143,"2",408.45489,"Sandusky County","Ohio",59299,41.624,"MW"
1239138905,1,"1","3",39143,"1",408.45489,"Sandusky County","Ohio",59299,41.624,"MW"
1240146021,1,"1","5",39143,"1",408.45489,"Sandusky County","Ohio",59299,41.624,"MW"
1255906457,1,"1","10",39143,"2",408.45489,"Sandusky County","Ohio",59299,41.624,"MW"
1243446919,1,"1","3",39143,"1",408.45489,"Sandusky County","Ohio",59299,41.624,"MW"
1238124079,1,"1","3",39143,"1",408.45489,"Sandusky County","Ohio",59299,41.624,"MW"
1237432203,1,"2","6",39143,"1",408.45489,"Sandusky County","Ohio",59299,41.624,"MW"
1240181319,1,"1","9",39145,"1",610.22994,"Scioto County","Ohio",76377,39.08,"MW"
1240449717,1,"2","2",39145,"2",610.22994,"Scioto County","Ohio",76377,39.08,"MW"
1240428605,1,"1","6",39145,"1",610.22994,"Scioto County","Ohio",76377,39.08,"MW"
1238967735,1,"1","97",39145,"3",610.22994,"Scioto County","Ohio",76377,39.08,"MW"
1246247521,1,"2","3",39145,"1",610.22994,"Scioto County","Ohio",76377,39.08,"MW"
1236670349,7,"1","11",39147,"1",551.02639,"Seneca County","Ohio",55475,39.681,"MW"
1242979515,1,"2","4",39147,"3",551.02639,"Seneca County","Ohio",55475,39.681,"MW"
1240551955,1,"2","3",39147,"1",551.02639,"Seneca County","Ohio",55475,39.681,"MW"
1238167079,1,"1","2",39147,"1",551.02639,"Seneca County","Ohio",55475,39.681,"MW"
1240013523,1,"1","9",39147,"1",551.02639,"Seneca County","Ohio",55475,39.681,"MW"
1237757095,1,"3","5",39147,"1",551.02639,"Seneca County","Ohio",55475,39.681,"MW"
1243710695,1,"1","4",39147,"1",551.02639,"Seneca County","Ohio",55475,39.681,"MW"
1238388455,1,"2","12",39149,"2",407.69571,"Shelby County","Ohio",48797,46.188,"MW"
1241251737,1,"1","10",39149,"2",407.69571,"Shelby County","Ohio",48797,46.188,"MW"
1238746461,1,"2","7",39149,"3",407.69571,"Shelby County","Ohio",48797,46.188,"MW"
1242859761,1,"1","8",39149,"2",407.69571,"Shelby County","Ohio",48797,46.188,"MW"
1240100055,1,"1","1",39149,"3",407.69571,"Shelby County","Ohio",48797,46.188,"MW"
1243083107,1,"1","3",39149,"1",407.69571,"Shelby County","Ohio",48797,46.188,"MW"
1243184847,1,"1","1",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1247439603,1,"1","2",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1235346689,1,"1","2",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1248655451,1,"1","9",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1239036735,1,"1","6",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1246360387,1,"2","7",39151,"4",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1245197071,1,"1","97",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1235710173,1,"1","97",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1257533305,1,"2","6",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1239674889,1,"2","10",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1255999349,1,"2","14",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1237858523,1,"1","7",39151,"4",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1232493969,1,"1","2",39151,"4",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1240155823,1,"1","97",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1238969005,1,"2","7",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1237459509,1,"1","13",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1235069063,1,"3","5",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1236813931,1,"1","4",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1239011015,1,"1","5",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1239707181,1,"2","97",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1232513665,1,"2","10",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1239822553,1,"2","8",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1259898363,1,"1","5",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1239459653,2,"2","4",39151,"4",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1250947001,1,"2","2",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1245162293,1,"1","6",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1238966293,1,"2","10",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1237113721,1,"1","2",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1240294847,1,"1","5",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1258522067,1,"5","6",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1243366049,1,"1","11",39151,"2",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1236961373,1,"1","97",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1240143293,1,"2","2",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1240541089,1,"1","3",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1232857041,1,"1","11",39151,"1",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1243172601,6,"2","2",39151,"3",575.31711,"Stark County","Ohio",373475,45.136,"MW"
1239291423,2,"2","8",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1254200961,1,"1","5",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1245933231,3,"1","9",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1239704625,1,"2","3",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1232447667,7,"1","8",39153,"2",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1232495221,1,"1","97",39153,"2",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1236203865,1,"1","10",39153,"5",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1240323287,1,"3","9",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1237558847,1,"1","9",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1249938603,1,"1","4",39153,"2",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1232497967,1,"3","4",39153,"2",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1255233717,1,"1","4",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1240595097,1,"2","12",39153,"5",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1238389547,2,"2","9",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1255625569,1,"5","9",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1244638903,1,"1","3",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1235045545,1,"1","9",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1237526547,1,"1","10",39153,"2",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1238160331,1,"1","4",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1248023363,1,"2","1",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1235566761,1,"5","12",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1242617399,1,"2","6",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1242839519,1,"1","6",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1238685689,1,"1","2",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1246022757,1,"1","4",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1238793451,1,"2","3",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1231308943,1,"2","6",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1234599529,2,"2","2",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1242431991,1,"1","97",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1239397533,2,"1","5",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1239038553,1,"2","7",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1252042371,1,"1","10",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1236456667,1,"2","1",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1244059707,1,"3","6",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1236755525,1,"1","97",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1232841197,1,"2","97",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1237657045,2,"2","97",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1252614807,1,"1","7",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1239163317,1,"5","5",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1242671585,7,"1","10",39153,"5",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1243158317,1,"1","10",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1242595229,1,"1","8",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1250558897,1,"2","5",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1237405887,1,"1","97",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1246029967,1,"1","9",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1236825657,1,"1","6",39153,"5",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1239000041,1,"2","6",39153,"3",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1245295135,1,"2","3",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1239707147,1,"2","8",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1240181091,1,"1","6",39153,"4",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1244250177,1,"2","9",39153,"1",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1237560141,1,"1","97",39153,"2",412.81349,"Summit County","Ohio",541810,51.036,"MW"
1250825365,1,"2","2",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1258418231,1,"1","2",39155,"1",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1258210167,1,"1","4",39155,"1",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1249066513,8,"2","6",39155,"4",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1236870095,1,"1","12",39155,"1",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1239011017,1,"1","9",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1243875357,1,"1","12",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1247693205,1,"5","3",39155,"4",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1240119393,1,"2","9",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1238171439,1,"2","7",39155,"3",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1253206799,1,"2","4",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1245833371,1,"1","3",39155,"3",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1245258261,1,"1","2",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1241329003,1,"1","4",39155,"1",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1239850421,1,"2","4",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1240378677,1,"2","11",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1240499075,1,"1","4",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1257184969,1,"1","6",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1237370859,1,"1","3",39155,"2",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1249906185,1,"1","3",39155,"1",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1239724889,3,"2","9",39155,"3",618.0388,"Trumbull County","Ohio",201794,41.363,"MW"
1242142771,1,"1","9",39157,"5",567.43179,"Tuscarawas County","Ohio",92526,43.358,"MW"
1246453763,1,"1","6",39157,"1",567.43179,"Tuscarawas County","Ohio",92526,43.358,"MW"
1250627899,1,"1","97",39157,"5",567.43179,"Tuscarawas County","Ohio",92526,43.358,"MW"
